Time (s),Root Detector ID,Vehicle ID,Vehicle Type,Speed (m/s),Direction,CO2 Emission (mg)
57.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.016480117658494692,Right,2622.397323475576
57.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.016480117658494692,Down,2622.397323475576
57.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.05155498370183027,Down,2610.329167808627
57.0,42440951_42430375_1222356565#1,veh_139,bus_normal,13.703209675136023,Left,13020.942153734033
58.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,10.552197312402814,Right,1643.8628625172682
58.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,10.40208694945812,Left,15313.916961046129
58.0,42428303_42435677_452322756#1,veh_614,car_cautious,11.201982536464184,Left,1547.7144492666228
58.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,10.552197312402814,Down,1643.8628625172682
58.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
58.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.001437849008618428,Right,2624.5300397106366
58.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.001437849008618428,Down,2624.5300397106366
58.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.03790392955590387,Down,2619.680589132148
58.0,42440951_42430375_1222356565#1,veh_139,bus_normal,13.673891522674822,Left,12438.942616893562
59.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,10.93130067846486,Right,3224.6355132724443
59.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,10.118377283325193,Left,0.0
59.0,42428303_42435677_452322756#1,veh_614,car_cautious,11.199207257776706,Left,2148.087929535279
59.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,10.93130067846486,Down,3224.6355132724443
59.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
59.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
59.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
59.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.003458527742224655,Down,2624.242518826299
59.0,42440951_42430375_1222356565#1,veh_139,bus_normal,13.554703834452667,Left,10185.608360976648
60.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,11.318643759942889,Right,3304.6193828556993
60.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,10.417322901932298,Left,18574.371808916487
60.0,42428303_42435677_452322756#1,veh_614,car_cautious,11.566283011435717,Left,3280.874389622599
60.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,11.318643759942889,Down,3304.6193828556993
60.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
60.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
60.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
60.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0021010251176806338,Down,2624.4489054058295
60.0,42440951_42430375_1222356565#1,veh_139,bus_normal,13.603665901625064,Left,14317.544791057633
61.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,0.0,Unknown,2624.722222222222
61.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,11.272122695713579,Right,2022.8998989638512
61.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,10.392896913362442,Left,11942.349362571598
61.0,42428303_42435677_452322756#1,veh_614,car_cautious,11.516336972787231,Left,2021.6574649727906
61.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,0.0,Down,2624.722222222222
61.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,11.272122695713579,Down,2022.8998989638512
61.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
61.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
61.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
61.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0,Down,2624.722222222222
62.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,2.5455225040437655,Right,4034.344045861805
62.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,11.308802526041209,Right,2269.459684549575
62.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,10.133121779782472,Left,0.0
62.0,42428303_42435677_452322756#1,veh_614,car_cautious,11.677245214636624,Left,2669.793936260328
62.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,2.5455225040437655,Down,4034.344045861805
62.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,11.308802526041209,Down,2269.459684549575
62.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
62.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
62.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
62.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0,Down,2624.722222222222
63.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,4.4082577163120735,Right,4345.7404267406755
63.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,10.961133106339066,Right,0.0
63.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,10.25284379206389,Left,14785.822811974556
63.0,42428303_42435677_452322756#1,veh_614,car_cautious,10.843067497815191,Left,0.0
63.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,4.4082577163120735,Down,4345.7404267406755
63.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,10.961133106339066,Down,0.0
63.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
63.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
63.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
63.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0,Down,2624.722222222222
64.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,6.003895350103266,Right,4625.881312078521
64.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,11.221325102939545,Right,2918.2808676611166
64.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,10.374136663077174,Left,14905.45966159643
64.0,42428303_42435677_452322756#1,veh_614,car_cautious,11.388218748103082,Left,3783.4766277084445
64.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,6.003895350103266,Down,4625.881312078521
64.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,11.221325102939545,Down,2918.2808676611166
64.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
64.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
64.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
64.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0,Down,2624.722222222222
65.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,8.41049435180612,Right,7364.81393209367
65.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,11.074057455553948,Right,1725.4377087156993
65.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,10.449756801983117,Left,14022.212282444383
65.0,42428303_42435677_452322756#1,veh_614,car_cautious,11.687913753166049,Left,3093.6485795948756
65.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,8.41049435180612,Down,7364.81393209367
65.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,11.074057455553948,Down,1725.4377087156993
65.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
65.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
65.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
65.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0,Down,2624.722222222222
66.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,10.409118205867708,Right,7547.570988916232
66.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,7.150108314613942,Right,0.0
66.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,10.419045040381848,Left,11825.098981876621
66.0,42428303_42435677_452322756#1,veh_614,car_cautious,11.43550947848633,Left,1415.1354208111006
66.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,10.409118205867708,Down,7547.570988916232
66.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,7.150108314613942,Down,0.0
66.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
66.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
66.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
66.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0,Down,2624.722222222222
67.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,12.082533091632671,Right,7473.4592444560285
67.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,4.120722038490303,Right,0.0
67.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,10.258495779109893,Left,9138.615035901475
67.0,42428303_42435677_452322756#1,veh_614,car_cautious,7.788429167632342,Left,0.0
67.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,12.082533091632671,Down,7473.4592444560285
67.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,4.120722038490303,Down,0.0
67.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
67.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
67.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
67.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0,Down,2624.722222222222
68.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,12.40525894148743,Right,3266.7583118715315
68.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,0.39603638275041664,Right,2190.055457178382
68.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,10.38796650659084,Left,15082.467668548852
68.0,42428303_42435677_452322756#1,veh_614,car_cautious,4.720406850751822,Left,0.0
68.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,12.40525894148743,Down,3266.7583118715315
68.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,0.39603638275041664,Down,2190.055457178382
68.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
68.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
68.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
68.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0,Down,2624.722222222222
69.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,12.065149656194283,Right,0.0
69.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,0.2772945801878609,Right,2580.764024745628
69.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,9.776654181756905,Left,0.0
69.0,42428303_42435677_452322756#1,veh_614,car_cautious,1.5254264534776134,Left,0.0
69.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,12.065149656194283,Down,0.0
69.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,0.2772945801878609,Down,2580.764024745628
69.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
69.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
69.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
69.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0,Down,2624.722222222222
70.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,12.254465908673613,Right,2818.2936905062943
70.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,0.01906497919788631,Right,2620.968095430589
70.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,8.068435618908635,Left,0.0
70.0,42428303_42435677_452322756#1,veh_614,car_cautious,0.02327874930102876,Left,2612.591035184015
70.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,12.254465908673613,Down,2818.2936905062943
70.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,0.01906497919788631,Down,2620.968095430589
70.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
70.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
70.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
70.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0,Down,2624.722222222222
71.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,12.518681324948577,Right,3092.8432909954668
71.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,0.005706285349627613,Right,2623.962217073442
71.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,5.8184356189086355,Left,0.0
71.0,42428303_42435677_452322756#1,veh_614,car_cautious,0.0023095826124567495,Left,2624.4099716588994
71.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,12.518681324948577,Down,3092.8432909954668
71.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,0.005706285349627613,Down,2623.962217073442
71.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
71.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
71.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
71.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0,Down,2624.722222222222
72.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,12.716567586828045,Right,2900.130112518819
72.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,0.0008415780679709177,Right,2624.6119658502917
72.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,3.5684356189086355,Left,0.0
72.0,42428303_42435677_452322756#1,veh_614,car_cautious,0.00026869759659420034,Left,2624.6872163312005
72.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,12.716567586828045,Down,2900.130112518819
72.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,0.0008415780679709177,Down,2624.6119658502917
72.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
72.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
72.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
72.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0,Down,2624.722222222222
73.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,12.864442367712057,Right,2750.560895628423
73.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,0.000374258748325451,Right,2624.6736176590052
73.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,1.3184356189086355,Left,0.0
73.0,42428303_42435677_452322756#1,veh_614,car_cautious,0.00018415590587775207,Left,2624.698324201374
73.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,12.864442367712057,Down,2750.560895628423
73.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,0.000374258748325451,Down,2624.6736176590052
73.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
73.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
73.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
73.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0,Down,2624.722222222222
74.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,12.320155967003688,Right,0.0
74.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,0.00016121662194511682,Right,2624.7012956167137
74.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,0.0889829526388919,Left,7208.852886777345
74.0,42428303_42435677_452322756#1,veh_614,car_cautious,0.0,Down,2624.722222222222
74.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,12.320155967003688,Down,0.0
74.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,0.00016121662194511682,Down,2624.7012956167137
74.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
74.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
74.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
74.0,42439996_42439994_167922071#1,veh_626,car_cautious,0.0,Down,2624.722222222222
75.0,42428287_42430333_reverse_-167922072#1,veh_1030,car_normal,12.87108441067396,Right,4103.567264147516
75.0,42428287_42430333_reverse_-167922072#1,veh_923,car_cautious,0.0,Down,2624.722222222222
75.0,42428303_42435677_452322756#1,veh_41693,truck_cautious,0.04779306917050427,Left,7399.958750193224
75.0,42428303_42435677_452322756#1,veh_614,car_cautious,0.0,Down,2624.722222222222
75.0,42430333_42428287_reverse_-167922072#1,veh_1030,car_normal,12.87108441067396,Down,4103.567264147516
75.0,42430333_42428287_reverse_-167922072#1,veh_923,car_cautious,0.0,Down,2624.722222222222
75.0,42431544_42440951_195743336#4,veh_192,truck_aggressive,0.0,Down,7380.555555555556
75.0,42432589_42435684_420907906#1,veh_842,truck_cautious,0.0,Unknown,7380.555555555556
75.0,42434439_42437371_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
75.0,42437371_42434439_reverse_420904618#1,veh_941,car_cautious,0.0,Down,2624.722222222222
